Date,State,Confirmed,Recovered,Deaths,Vaccinations
2021-01-09,Delhi,1897,1521,25,43546
2021-01-09,Uttar Pradesh,16150,12592,456,80199
2021-01-09,Karnataka,37948,34449,912,95921
2021-01-09,Tamil Nadu,12236,10140,216,23157
2021-01-09,Gujarat,20945,18843,1014,73112
2021-01-10,Maharashtra,26467,21112,1261,69595
2021-01-10,Delhi,13674,10543,449,9535
2021-01-10,Uttar Pradesh,48367,41408,977,71168
2021-01-10,Karnataka,14280,12259,275,88583
2021-01-10,Tamil Nadu,49089,44882,546,66407
2021-01-10,Gujarat,28206,25219,846,57234
2021-01-11,Maharashtra,44351,40645,931,40157
2021-01-11,Delhi,20937,17240,663,32657
2021-01-11,Uttar Pradesh,21047,15820,352,77154
2021-01-11,Karnataka,45891,40975,2141,98619
2021-01-11,Tamil Nadu,17480,15458,450,16528
2021-01-11,Gujarat,6914,5924,255,29783
2021-01-12,Maharashtra,47716,40767,618,13118
2021-01-12,Delhi,11756,10521,538,20185
2021-01-12,Uttar Pradesh,42792,40568,786,5386
2021-01-12,Karnataka,27617,26221,586,91695
2021-01-12,Tamil Nadu,4409,4000,99,60918
2021-01-12,Gujarat,26745,24555,1174,43735
2021-01-13,Maharashtra,30166,24654,556,50802
2021-01-13,Delhi,3484,2737,160,7597
2021-01-13,Uttar Pradesh,41597,33238,1162,48151
2021-01-13,Karnataka,18040,16872,874,32916
2021-01-13,Tamil Nadu,45871,40608,628,47722
2021-01-13,Gujarat,30048,26628,748,25968
2021-01-14,Maharashtra,38809,29981,1283,55192
2021-01-14,Delhi,28703,23396,1416,96110
2021-01-14,Uttar Pradesh,33349,25708,505,88509
2021-01-14,Karnataka,26737,22459,623,27113
2021-01-14,Tamil Nadu,1694,1359,28,66142
2021-01-14,Gujarat,21067,17837,788,63847
2021-01-15,Maharashtra,41823,31534,1907,32818
2021-01-15,Delhi,2868,2616,121,17043
2021-01-15,Uttar Pradesh,7403,5715,287,27394
2021-01-15,Karnataka,34021,25776,1185,70092
2021-01-15,Tamil Nadu,7212,6130,175,99296
2021-01-15,Gujarat,45239,40502,1964,15532
2021-01-16,Maharashtra,14518,13109,246,8271
2021-01-16,Delhi,46482,44030,1417,24977
2021-01-16,Uttar Pradesh,9606,8208,208,10607
2021-01-16,Karnataka,20586,16149,683,63382
2021-01-16,Tamil Nadu,8399,7541,251,38617
2021-01-16,Gujarat,8498,6661,296,55624
2021-01-17,Maharashtra,10628,8124,480,43034
2021-01-17,Delhi,38122,33112,1808,99120
2021-01-17,Uttar Pradesh,48850,40686,1835,73771
2021-01-17,Karnataka,5576,4491,278,35285
2021-01-17,Tamil Nadu,25154,21684,950,49518
2021-01-17,Gujarat,23515,19236,241,69094
2021-01-18,Maharashtra,46278,35559,1067,38270
2021-01-18,Delhi,43299,34894,1440,96998
2021-01-18,Uttar Pradesh,12542,9966,588,92404
2021-01-18,Karnataka,21156,20036,680,74650
2021-01-18,Tamil Nadu,47336,35552,1890,26468
2021-01-18,Gujarat,28073,21839,388,56786
2021-01-19,Maharashtra,3768,3529,119,95887
2021-01-19,Delhi,16445,12797,164,92897
2021-01-19,Uttar Pradesh,8041,6171,284,24924
2021-01-19,Karnataka,46657,36939,1708,45983
2021-01-19,Tamil Nadu,46679,41303,715,50278
2021-01-19,Gujarat,33375,31637,837,42656
2021-01-20,Maharashtra,5979,5371,132,83784
2021-01-20,Delhi,34187,26722,1282,66160
2021-01-20,Uttar Pradesh,26854,22425,534,31797
2021-01-20,Karnataka,48573,45769,1656,38359
2021-01-20,Tamil Nadu,1526,1169,50,21571
2021-01-20,Gujarat,32740,28872,1145,44199
2021-01-21,Maharashtra,16926,15539,608,25566
2021-01-21,Delhi,34205,30502,682,30135
2021-01-21,Uttar Pradesh,29164,23822,321,64858
2021-01-21,Karnataka,22604,20584,1037,13007
2021-01-21,Tamil Nadu,36096,31681,775,88629
2021-01-21,Gujarat,6782,5550,318,36996
2021-01-22,Maharashtra,30204,26165,965,95555
2021-01-22,Delhi,20488,17123,739,88251
2021-01-22,Uttar Pradesh,42029,38715,1565,70277
2021-01-22,Karnataka,39031,35523,1098,40561
2021-01-22,Tamil Nadu,3892,3166,98,92710
2021-01-22,Gujarat,35651,28503,1078,54306
2021-01-23,Maharashtra,22346,17828,594,45818
2021-01-23,Delhi,6947,5878,197,99238
2021-01-23,Uttar Pradesh,2892,2508,101,18418
2021-01-23,Karnataka,30886,25353,779,80430
2021-01-23,Tamil Nadu,49710,44516,1395,47845
2021-01-23,Gujarat,11315,10622,265,80587
2021-01-24,Maharashtra,41984,34890,630,78438
2021-01-24,Delhi,46955,35552,1461,61494
2021-01-24,Uttar Pradesh,13288,10517,614,81095
2021-01-24,Karnataka,19125,15916,372,59796
2021-01-24,Tamil Nadu,45706,35483,1700,87636
2021-01-24,Gujarat,37735,30025,1685,33460
2021-01-25,Maharashtra,32017,28482,1332,34991
2021-01-25,Delhi,8634,7331,231,6391
2021-01-25,Uttar Pradesh,44852,39572,2030,22273
2021-01-25,Karnataka,41670,32903,432,5427
2021-01-25,Tamil Nadu,32416,26363,1585,99409
2021-01-25,Gujarat,8025,6573,195,19961
2021-01-26,Maharashtra,22767,20610,909,41135
2021-01-26,Delhi,22392,19192,710,23799
2021-01-26,Uttar Pradesh,47515,37767,1213,24333
2021-01-26,Karnataka,5261,4731,72,50783
2021-01-26,Tamil Nadu,2115,1824,62,7978
2021-01-26,Gujarat,44407,36713,2122,42743
2021-01-27,Maharashtra,5925,4622,178,34430
2021-01-27,Delhi,29834,25010,883,59555
2021-01-27,Uttar Pradesh,20814,18549,616,27414
2021-01-27,Karnataka,14844,13760,491,79034
2021-01-27,Tamil Nadu,43322,34823,1824,78643
2021-01-27,Gujarat,19268,14953,806,93667
2021-01-28,Maharashtra,49591,45927,1314,83018
2021-01-28,Delhi,35318,26836,356,83943
2021-01-28,Uttar Pradesh,46468,39003,1343,97508
2021-01-28,Karnataka,47835,36910,1313,66855
2021-01-28,Tamil Nadu,2909,2228,138,72619
2021-01-28,Gujarat,47146,43405,2099,7670
2021-01-29,Maharashtra,37519,29406,1608,39262
2021-01-29,Delhi,26595,21739,545,13630
2021-01-29,Uttar Pradesh,32250,27475,1077,82518
2021-01-29,Karnataka,9655,7334,314,65520
2021-01-29,Tamil Nadu,5008,3920,126,28212
2021-01-29,Gujarat,21637,20520,899,88346
2021-01-30,Maharashtra,10884,8915,183,9761
2021-01-30,Delhi,8630,7669,357,35565
2021-01-30,Uttar Pradesh,38118,35554,1722,73422
2021-01-30,Karnataka,9953,8984,333,67999
2021-01-30,Tamil Nadu,10638,8975,360,25534
2021-01-30,Gujarat,37828,33578,1292,88609
2021-01-31,Maharashtra,8130,6234,165,33930
2021-01-31,Delhi,49890,37775,2324,23296
2021-01-31,Uttar Pradesh,33244,25055,692,39229
2021-01-31,Karnataka,31846,27804,1278,44322
2021-01-31,Tamil Nadu,28167,23596,1162,77894
2021-01-31,Gujarat,23588,21428,1027,95664
2021-02-01,Maharashtra,32645,25975,684,98697
2021-02-01,Delhi,45721,35358,956,73943
2021-02-01,Uttar Pradesh,28843,23318,1102,35346
2021-02-01,Karnataka,23748,22518,334,58526
2021-02-01,Tamil Nadu,8607,6562,368,38690
2021-02-01,Gujarat,46697,42862,1304,25108
2021-02-02,Maharashtra,11979,9514,444,59471
2021-02-02,Delhi,33705,30693,703,58739
2021-02-02,Uttar Pradesh,12284,9719,245,25895
2021-02-02,Karnataka,27771,24100,782,70453
2021-02-02,Tamil Nadu,23689,21681,452,28365
2021-02-02,Gujarat,7026,5766,250,53888
2021-02-03,Maharashtra,49348,45641,2173,61194
2021-02-03,Delhi,17465,14038,741,7970
2021-02-03,Uttar Pradesh,33779,25690,955,87681
2021-02-03,Karnataka,36953,34276,520,76200
2021-02-03,Tamil Nadu,29900,26655,336,84303
2021-02-03,Gujarat,21043,16365,317,61344
2021-02-04,Maharashtra,47648,44886,1797,49876
2021-02-04,Delhi,27624,22697,478,58380
2021-02-04,Uttar Pradesh,43459,40069,647,70149
2021-02-04,Karnataka,20194,18934,325,91593
2021-02-04,Tamil Nadu,4514,3600,193,12507
2021-02-04,Gujarat,5857,4674,89,59176
2021-02-05,Maharashtra,27177,24110,1177,90973
2021-02-05,Delhi,4937,4423,154,22500
2021-02-05,Uttar Pradesh,49824,40494,780,10745
2021-02-05,Karnataka,22448,19902,817,66536
2021-02-05,Tamil Nadu,13150,11781,158,23325
2021-02-05,Gujarat,4148,3478,138,22669
2021-02-06,Maharashtra,7474,6084,347,70609
2021-02-06,Delhi,17059,14298,569,25202
2021-02-06,Uttar Pradesh,14273,13525,364,98767
2021-02-06,Karnataka,24274,22095,829,75649
2021-02-06,Tamil Nadu,42187,37903,1721,70037
2021-02-06,Gujarat,36343,32973,389,10741
2021-02-07,Maharashtra,17661,14414,699,76240
2021-02-07,Delhi,49123,44965,1660,44023
2021-02-07,Uttar Pradesh,41209,39060,1531,19440
2021-02-07,Karnataka,8960,7325,128,32258
2021-02-07,Tamil Nadu,28353,26021,320,51433
2021-02-07,Gujarat,25968,22421,842,75077
2021-02-08,Maharashtra,41644,37817,638,35531
2021-02-08,Delhi,15588,14695,491,35857
2021-02-08,Uttar Pradesh,22711,17579,866,89274
2021-02-08,Karnataka,30317,26079,1162,60486
2021-02-08,Tamil Nadu,14751,13368,363,48826
2021-02-08,Gujarat,23449,21450,331,37543
2021-02-09,Maharashtra,30362,23872,1168,47915
2021-02-09,Delhi,22061,18320,911,74812
2021-02-09,Uttar Pradesh,13306,10316,356,69808
2021-02-09,Karnataka,18629,15324,225,69829
2021-02-09,Tamil Nadu,49994,47361,1738,82339
2021-02-09,Gujarat,41721,32950,818,82430
2021-02-10,Maharashtra,3939,3670,194,15208
2021-02-10,Delhi,1562,1213,19,51766
2021-02-10,Uttar Pradesh,29351,22911,374,64252
2021-02-10,Karnataka,10609,8569,169,13720
2021-02-10,Tamil Nadu,43940,37526,1080,43203
2021-02-10,Gujarat,24365,20198,570,35653
2021-02-11,Maharashtra,27329,22561,619,20052
2021-02-11,Delhi,7044,6253,230,26381
2021-02-11,Uttar Pradesh,18274,15194,867,54892
2021-02-11,Karnataka,26965,22570,1290,6894
2021-02-11,Tamil Nadu,31985,29175,1574,20439
2021-02-11,Gujarat,30084,25919,757,87643
2021-02-12,Maharashtra,3329,2871,75,21651
2021-02-12,Delhi,15633,14628,659,38038
2021-02-12,Uttar Pradesh,8641,7433,210,43138
2021-02-12,Karnataka,29757,24837,302,61151
2021-02-12,Tamil Nadu,46204,39520,1061,56455
2021-02-12,Gujarat,38629,32392,777,45004
2021-02-13,Maharashtra,39333,34448,633,29561
2021-02-13,Delhi,19033,16788,746,67781
2021-02-13,Uttar Pradesh,15901,14102,387,93356
2021-02-13,Karnataka,26060,19756,667,78686
2021-02-13,Tamil Nadu,43875,39952,1695,69377
2021-02-13,Gujarat,44967,41458,902,54063
2021-02-14,Maharashtra,27246,23778,1137,36357
2021-02-14,Delhi,7302,6171,336,52006
2021-02-14,Uttar Pradesh,42170,31745,1530,57115
2021-02-14,Karnataka,37196,32446,1407,34877
2021-02-14,Tamil Nadu,28981,24603,444,94180
2021-02-14,Gujarat,44848,39459,741,88127
2021-02-15,Maharashtra,27718,21570,952,28457
2021-02-15,Delhi,6036,4799,66,12910
2021-02-15,Uttar Pradesh,3693,3203,162,93779
2021-02-15,Karnataka,49700,37453,645,76934
2021-02-15,Tamil Nadu,8252,7788,311,29151
2021-02-15,Gujarat,1036,936,45,85738
2021-02-16,Maharashtra,9060,7962,100,41648
2021-02-16,Delhi,6932,6291,141,51638
2021-02-16,Uttar Pradesh,12268,9299,221,45741
2021-02-16,Karnataka,23770,19433,635,29918
2021-02-16,Tamil Nadu,36497,34569,1299,66762
2021-02-16,Gujarat,35937,33636,907,83424
2021-02-17,Maharashtra,38338,30071,474,89787
2021-02-17,Delhi,47566,37431,1124,97680
2021-02-17,Uttar Pradesh,29013,25889,534,33084
2021-02-17,Karnataka,43319,38590,1401,63726
2021-02-17,Tamil Nadu,11222,10087,390,28949
2021-02-17,Gujarat,17116,14315,709,88203
2021-02-18,Maharashtra,9775,7663,228,85212
2021-02-18,Delhi,31776,27491,525,53812
2021-02-18,Uttar Pradesh,16066,12135,168,87336
2021-02-18,Karnataka,47110,35757,1849,32207
2021-02-18,Tamil Nadu,42798,32937,1174,83506
2021-02-18,Gujarat,8283,7624,264,81555
2021-02-19,Maharashtra,16487,13411,350,29756
2021-02-19,Delhi,18861,16136,942,51103
2021-02-19,Uttar Pradesh,22976,18894,239,66860
2021-02-19,Karnataka,3260,2903,117,42211
2021-02-19,Tamil Nadu,44856,39189,651,92616
2021-02-19,Gujarat,29979,26616,1028,93529
2021-02-20,Maharashtra,13386,11294,291,17938
2021-02-20,Delhi,12159,10518,327,23961
2021-02-20,Uttar Pradesh,21044,16501,768,81464
2021-02-20,Karnataka,22213,19158,818,92231
2021-02-20,Tamil Nadu,47156,40979,641,57076
2021-02-20,Gujarat,8045,7593,320,13562
2021-02-21,Maharashtra,28759,25619,965,31844
2021-02-21,Delhi,24447,22282,603,68925
2021-02-21,Uttar Pradesh,6289,5785,275,60309
2021-02-21,Karnataka,42628,33755,432,93628
2021-02-21,Tamil Nadu,26105,22240,657,92235
2021-02-21,Gujarat,3347,2744,94,9923
2021-02-22,Maharashtra,16611,13515,276,57136
2021-02-22,Delhi,27754,22915,802,21991
2021-02-22,Uttar Pradesh,23553,17719,358,17771
2021-02-22,Karnataka,19298,18278,431,64648
2021-02-22,Tamil Nadu,4838,4318,57,49440
2021-02-22,Gujarat,32655,27738,875,16244
2021-02-23,Maharashtra,30058,24550,1175,33371
2021-02-23,Delhi,4822,3685,192,32180
2021-02-23,Uttar Pradesh,4688,4025,95,61363
2021-02-23,Karnataka,30677,24611,1515,27703
2021-02-23,Tamil Nadu,9640,8744,356,93919
2021-02-23,Gujarat,16536,14699,457,39248
2021-02-24,Maharashtra,32159,25030,1148,99626
2021-02-24,Delhi,21567,20302,500,40367
2021-02-24,Uttar Pradesh,6813,6204,339,39269
2021-02-24,Karnataka,42190,34248,1453,21498
2021-02-24,Tamil Nadu,26989,20757,294,35099
2021-02-24,Gujarat,25364,23628,985,60261
2021-02-25,Maharashtra,46785,39978,1931,40814
2021-02-25,Delhi,17924,13453,356,86943
2021-02-25,Uttar Pradesh,22518,18313,257,76524
2021-02-25,Karnataka,28974,26157,310,85249
2021-02-25,Tamil Nadu,21043,16145,883,22140
2021-02-25,Gujarat,44484,41080,956,83497
2021-02-26,Maharashtra,44075,36816,686,21360
2021-02-26,Delhi,37843,32576,1299,78167
2021-02-26,Uttar Pradesh,4017,3547,151,55949
2021-02-26,Karnataka,1784,1550,83,8196
2021-02-26,Tamil Nadu,10552,8305,380,73535
2021-02-26,Gujarat,45070,36680,905,76736
2021-02-27,Maharashtra,39164,36605,1108,15564
2021-02-27,Delhi,46516,39095,1254,64940
2021-02-27,Uttar Pradesh,18862,16173,205,96080
2021-02-27,Karnataka,15298,13864,569,51104
2021-02-27,Tamil Nadu,41934,32246,1073,91570
2021-02-27,Gujarat,46480,40223,747,36323
2021-02-28,Maharashtra,21796,17590,1051,40361
2021-02-28,Delhi,11315,9983,482,60781
2021-02-28,Uttar Pradesh,4869,4488,164,12971
2021-02-28,Karnataka,32269,29467,1358,28446
2021-02-28,Tamil Nadu,39108,30079,1821,15220
2021-02-28,Gujarat,9554,8404,253,49045
2021-03-01,Maharashtra,11537,10220,146,77254
2021-03-01,Delhi,43691,39514,1884,70587
2021-03-01,Uttar Pradesh,17702,16694,661,99003
2021-03-01,Karnataka,24402,19730,321,35916
2021-03-01,Tamil Nadu,28268,23734,592,58583
2021-03-01,Gujarat,14864,12300,319,43893
2021-03-02,Maharashtra,41642,39554,862,28284
2021-03-02,Delhi,48723,39899,607,70049
2021-03-02,Uttar Pradesh,30265,27350,1374,5255
2021-03-02,Karnataka,2502,2108,72,46366
2021-03-02,Tamil Nadu,28425,25655,867,10806
2021-03-02,Gujarat,21738,19987,225,37599
2021-03-03,Maharashtra,6790,5982,70,56364
2021-03-03,Delhi,26792,21957,825,83210
2021-03-03,Uttar Pradesh,17052,15224,757,98449
2021-03-03,Karnataka,11567,9719,304,97026
2021-03-03,Tamil Nadu,21584,18294,349,66032
2021-03-03,Gujarat,45078,36777,1214,55945
2021-03-04,Maharashtra,25509,21144,1256,93090
2021-03-04,Delhi,28676,21593,471,50440
2021-03-04,Uttar Pradesh,37923,29807,1141,70169
2021-03-04,Karnataka,3611,3310,151,14304
2021-03-04,Tamil Nadu,15610,13166,306,29028
2021-03-04,Gujarat,40328,34621,1981,91818
2021-03-05,Maharashtra,11858,10211,567,30230
2021-03-05,Delhi,28018,24399,1207,67796
2021-03-05,Uttar Pradesh,41159,33136,847,95209
2021-03-05,Karnataka,6239,5228,85,32195
2021-03-05,Tamil Nadu,40161,31837,718,39674
2021-03-05,Gujarat,19105,15199,637,19497
2021-03-06,Maharashtra,2816,2364,88,64254
2021-03-06,Delhi,44481,34746,2011,38826
2021-03-06,Uttar Pradesh,45498,37873,519,95099
2021-03-06,Karnataka,5359,5049,56,43428
2021-03-06,Tamil Nadu,30454,26822,335,49498
2021-03-06,Gujarat,41985,32630,1255,21705
2021-03-07,Maharashtra,23082,17588,531,51665
2021-03-07,Delhi,33274,29679,1043,26988
2021-03-07,Uttar Pradesh,44027,41815,2178,98103
2021-03-07,Karnataka,1910,1583,71,49291
2021-03-07,Tamil Nadu,44989,36525,1540,72936
2021-03-07,Gujarat,45331,34220,1887,71554
2021-03-08,Maharashtra,18563,15848,635,49610
2021-03-08,Delhi,19886,17258,573,34410
2021-03-08,Uttar Pradesh,34744,32505,1498,53127
2021-03-08,Karnataka,47008,41349,1876,6626
2021-03-08,Tamil Nadu,26279,22354,334,43311
2021-03-08,Gujarat,33356,30393,719,14465
2021-03-09,Maharashtra,1559,1302,71,51023
2021-03-09,Delhi,36814,31479,1386,84012
2021-03-09,Uttar Pradesh,4439,3769,100,22300
2021-03-09,Karnataka,18182,16278,867,36403
2021-03-09,Tamil Nadu,49651,43428,1818,53791
2021-03-09,Gujarat,4065,3279,69,74831
2021-03-10,Maharashtra,28209,22578,794,14032
2021-03-10,Delhi,28718,24299,801,97202
2021-03-10,Uttar Pradesh,42684,34467,700,93365
2021-03-10,Karnataka,21221,16905,835,62803
2021-03-10,Tamil Nadu,40743,35588,1647,50380
2021-03-10,Gujarat,30250,28323,1159,50028
2021-03-11,Maharashtra,16295,13040,276,50530
2021-03-11,Delhi,14769,11706,375,67142
2021-03-11,Uttar Pradesh,36224,30193,1429,42085
2021-03-11,Karnataka,46403,37152,926,84082
2021-03-11,Tamil Nadu,7805,5963,86,55772
2021-03-11,Gujarat,9080,8458,398,20701
2021-03-12,Maharashtra,15859,13591,605,47244
2021-03-12,Delhi,9776,7876,399,78150
2021-03-12,Uttar Pradesh,2245,2068,50,54004
2021-03-12,Karnataka,30714,25813,326,48625
2021-03-12,Tamil Nadu,21446,16460,787,84120
2021-03-12,Gujarat,27783,21618,1074,11163
2021-03-13,Maharashtra,17065,14506,500,53348
2021-03-13,Delhi,20154,17101,474,54713
2021-03-13,Uttar Pradesh,27997,24842,1222,64405
2021-03-13,Karnataka,35948,30713,582,82007
2021-03-13,Tamil Nadu,29460,25661,397,96725
2021-03-13,Gujarat,16531,14562,634,8060
2021-03-14,Maharashtra,14731,11973,418,54116
2021-03-14,Delhi,27325,22141,1331,29278
2021-03-14,Uttar Pradesh,26653,20718,710,67751
2021-03-14,Karnataka,48148,41255,2102,80060
2021-03-14,Tamil Nadu,48999,37352,1774,7365
2021-03-14,Gujarat,33017,30993,385,76158
2021-03-15,Maharashtra,31540,27340,1476,36912
2021-03-15,Delhi,33161,28583,342,6919
2021-03-15,Uttar Pradesh,43595,39082,2063,11929
2021-03-15,Karnataka,38117,31934,449,42924
2021-03-15,Tamil Nadu,25240,21304,281,12432
2021-03-15,Gujarat,45971,38530,2288,35226
2021-03-16,Maharashtra,8614,7449,300,26446
2021-03-16,Delhi,40673,37301,1682,5557
2021-03-16,Uttar Pradesh,31666,28152,846,29578
2021-03-16,Karnataka,10243,9011,245,68394
2021-03-16,Tamil Nadu,1510,1172,55,98433
2021-03-16,Gujarat,5666,4423,236,60598
2021-03-17,Maharashtra,3654,2864,156,58609
2021-03-17,Delhi,31552,23879,718,39831
2021-03-17,Uttar Pradesh,44563,39569,1737,30816
2021-03-17,Karnataka,16619,12795,347,13798
2021-03-17,Tamil Nadu,26143,22189,271,26182
2021-03-17,Gujarat,10415,9016,135,69075
2021-03-18,Maharashtra,9120,7128,214,21259
2021-03-18,Delhi,23099,19003,722,46037
2021-03-18,Uttar Pradesh,12805,11364,185,51053
2021-03-18,Karnataka,42241,35297,753,81215
2021-03-18,Tamil Nadu,48373,44067,521,9861
2021-03-18,Gujarat,35364,32387,981,98330
2021-03-19,Maharashtra,43923,37572,506,52396
2021-03-19,Delhi,35840,32815,584,13176
2021-03-19,Uttar Pradesh,34529,29996,572,90782
2021-03-19,Karnataka,45859,35387,1230,11021
2021-03-19,Tamil Nadu,40205,35054,1437,49732
2021-03-19,Gujarat,9711,8039,218,91478
2021-03-20,Maharashtra,25251,19516,570,29918
2021-03-20,Delhi,8207,6592,152,97510
2021-03-20,Uttar Pradesh,29172,23312,964,41303
2021-03-20,Karnataka,28453,26029,290,30765
2021-03-20,Tamil Nadu,3340,3089,36,5597
2021-03-20,Gujarat,30119,26258,1329,46723
2021-03-21,Maharashtra,8694,7423,243,81025
2021-03-21,Delhi,33692,29021,1228,69648
2021-03-21,Uttar Pradesh,21133,17648,675,62923
2021-03-21,Karnataka,37572,32745,967,34203
2021-03-21,Tamil Nadu,12552,10805,290,27485
2021-03-21,Gujarat,43060,37839,1003,91890
2021-03-22,Maharashtra,7344,6460,260,99218
2021-03-22,Delhi,49926,37558,1890,22997
2021-03-22,Uttar Pradesh,4679,4274,156,70408
2021-03-22,Karnataka,4996,3950,117,28382
2021-03-22,Tamil Nadu,15235,12328,466,11764
2021-03-22,Gujarat,26360,21741,857,21292
2021-03-23,Maharashtra,2614,2091,98,28246
2021-03-23,Delhi,32688,27772,1084,43501
2021-03-23,Uttar Pradesh,4216,3232,50,42132
2021-03-23,Karnataka,46037,35211,651,9960
2021-03-23,Tamil Nadu,19781,14989,719,27578
2021-03-23,Gujarat,41498,32060,1300,38746
2021-03-24,Maharashtra,1730,1429,56,6701
2021-03-24,Delhi,9303,7769,222,25505
2021-03-24,Uttar Pradesh,7553,6214,327,76187
2021-03-24,Karnataka,8273,7395,118,88024
2021-03-24,Tamil Nadu,42621,38237,787,93989
2021-03-24,Gujarat,36079,30160,973,54323
2021-03-25,Maharashtra,46320,35018,1199,6885
2021-03-25,Delhi,2049,1748,87,41534
2021-03-25,Uttar Pradesh,28498,21605,644,84478
2021-03-25,Karnataka,28278,26584,1254,43294
2021-03-25,Tamil Nadu,8741,7072,290,72470
2021-03-25,Gujarat,22556,20579,894,76695
2021-03-26,Maharashtra,49487,41710,996,38387
2021-03-26,Delhi,41750,34357,1849,10594
2021-03-26,Uttar Pradesh,3460,2887,106,21191
2021-03-26,Karnataka,20095,18048,831,48158
2021-03-26,Tamil Nadu,47798,42756,868,83678
2021-03-26,Gujarat,13204,10776,530,38593
2021-03-27,Maharashtra,42964,33410,1115,5443
2021-03-27,Delhi,24903,18883,626,80899
2021-03-27,Uttar Pradesh,44665,34410,1521,56559
2021-03-27,Karnataka,26198,20276,734,94144
2021-03-27,Tamil Nadu,28898,26379,889,91135
2021-03-27,Gujarat,17965,16319,412,41649
2021-03-28,Maharashtra,2999,2423,47,57800
2021-03-28,Delhi,6445,5120,249,5246
2021-03-28,Uttar Pradesh,32153,27508,1016,24394
2021-03-28,Karnataka,36136,31610,1174,9395
2021-03-28,Tamil Nadu,16290,15272,724,8841
2021-03-28,Gujarat,38116,32153,1383,76596
2021-03-29,Maharashtra,28584,26543,1108,10487
2021-03-29,Delhi,37282,33100,1773,81816
2021-03-29,Uttar Pradesh,44075,39633,1358,15547
2021-03-29,Karnataka,24177,21887,775,55870
